LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value,Flag Codes
NOR,HUR,MEN,PC_LF,1999-06,2.9,
NOR,HUR,MEN,PC_LF,1999-07,3,
NOR,HUR,MEN,PC_LF,1999-08,3.1,
NOR,HUR,MEN,PC_LF,1999-09,3.5,
NOR,HUR,MEN,PC_LF,1999-10,3.7,
NOR,HUR,MEN,PC_LF,1999-11,3.7,
NOR,HUR,MEN,PC_LF,1999-12,3.7,
NOR,HUR,MEN,PC_LF,2000-01,3.7,
NOR,HUR,MEN,PC_LF,2000-02,3.7,
NOR,HUR,MEN,PC_LF,2000-03,3.6,
NOR,HUR,MEN,PC_LF,2000-04,3.5,
NOR,HUR,MEN,PC_LF,2000-05,3.3,
NOR,HUR,MEN,PC_LF,2000-06,3.1,
NOR,HUR,MEN,PC_LF,2000-07,3.1,
NOR,HUR,MEN,PC_LF,2000-08,3.1,
NOR,HUR,MEN,PC_LF,2000-09,3.2,
NOR,HUR,MEN,PC_LF,2000-10,3.2,
NOR,HUR,MEN,PC_LF,2000-11,3.4,
NOR,HUR,MEN,PC_LF,2000-12,3.6,
NOR,HUR,MEN,PC_LF,2001-01,3.6,
NOR,HUR,MEN,PC_LF,2001-02,3.6,
NOR,HUR,MEN,PC_LF,2001-03,3.4,
NOR,HUR,MEN,PC_LF,2001-04,3.3,
NOR,HUR,MEN,PC_LF,2001-05,3.4,
NOR,HUR,MEN,PC_LF,2001-06,3.4,
NOR,HUR,MEN,PC_LF,2001-07,3.4,
NOR,HUR,MEN,PC_LF,2001-08,3.3,
NOR,HUR,MEN,PC_LF,2001-09,3.5,
NOR,HUR,MEN,PC_LF,2001-10,3.6,
NOR,HUR,MEN,PC_LF,2001-11,3.6,
NOR,HUR,MEN,PC_LF,2001-12,3.7,
NOR,HUR,MEN,PC_LF,2002-01,3.8,
NOR,HUR,MEN,PC_LF,2002-02,4,
NOR,HUR,MEN,PC_LF,2002-03,3.9,
NOR,HUR,MEN,PC_LF,2002-04,3.9,
NOR,HUR,MEN,PC_LF,2002-05,3.7,
NOR,HUR,MEN,PC_LF,2002-06,3.5,
NOR,HUR,MEN,PC_LF,2002-07,3.5,
NOR,HUR,MEN,PC_LF,2002-08,3.7,
NOR,HUR,MEN,PC_LF,2002-09,3.8,
NOR,HUR,MEN,PC_LF,2002-10,3.9,
NOR,HUR,MEN,PC_LF,2002-11,4,
NOR,HUR,MEN,PC_LF,2002-12,4,
NOR,HUR,MEN,PC_LF,2003-01,4.1,
NOR,HUR,MEN,PC_LF,2003-02,4.1,
NOR,HUR,MEN,PC_LF,2003-03,4.2,
NOR,HUR,MEN,PC_LF,2003-04,4.4,
NOR,HUR,MEN,PC_LF,2003-05,4.5,
NOR,HUR,MEN,PC_LF,2003-06,4.6,
NOR,HUR,MEN,PC_LF,2003-07,4.6,
NOR,HUR,MEN,PC_LF,2003-08,4.7,
NOR,HUR,MEN,PC_LF,2003-09,4.7,
NOR,HUR,MEN,PC_LF,2003-10,4.7,
NOR,HUR,MEN,PC_LF,2003-11,4.7,
NOR,HUR,MEN,PC_LF,2003-12,4.8,
NOR,HUR,MEN,PC_LF,2004-01,4.6,
NOR,HUR,MEN,PC_LF,2004-02,4.6,
NOR,HUR,MEN,PC_LF,2004-03,4.5,
NOR,HUR,MEN,PC_LF,2004-04,4.6,
NOR,HUR,MEN,PC_LF,2004-05,4.6,
NOR,HUR,MEN,PC_LF,2004-06,4.6,
NOR,HUR,MEN,PC_LF,2004-07,4.5,
NOR,HUR,MEN,PC_LF,2004-08,4.6,
NOR,HUR,MEN,PC_LF,2004-09,4.6,
NOR,HUR,MEN,PC_LF,2004-10,4.7,
NOR,HUR,MEN,PC_LF,2004-11,4.8,
NOR,HUR,MEN,PC_LF,2004-12,4.8,
NOR,HUR,MEN,PC_LF,2005-01,4.8,
NOR,HUR,MEN,PC_LF,2005-02,4.7,
NOR,HUR,MEN,PC_LF,2005-03,4.8,
NOR,HUR,MEN,PC_LF,2005-04,4.8,
NOR,HUR,MEN,PC_LF,2005-05,4.8,
NOR,HUR,MEN,PC_LF,2005-06,4.7,
NOR,HUR,MEN,PC_LF,2005-07,4.8,
NOR,HUR,MEN,PC_LF,2005-08,4.7,
NOR,HUR,MEN,PC_LF,2005-09,4.6,
NOR,HUR,MEN,PC_LF,2005-10,4.6,
NOR,HUR,MEN,PC_LF,2005-11,4.7,
NOR,HUR,MEN,PC_LF,2005-12,4.5,B
NOR,HUR,MEN,PC_LF,2006-01,4.3,
NOR,HUR,MEN,PC_LF,2006-02,4.3,
NOR,HUR,MEN,PC_LF,2006-03,3.8,
NOR,HUR,MEN,PC_LF,2006-04,4,
NOR,HUR,MEN,PC_LF,2006-05,3.9,
NOR,HUR,MEN,PC_LF,2006-06,3.9,
NOR,HUR,MEN,PC_LF,2006-07,3.3,
NOR,HUR,MEN,PC_LF,2006-08,3.6,
NOR,HUR,MEN,PC_LF,2006-09,3.3,
NOR,HUR,MEN,PC_LF,2006-10,2.9,
NOR,HUR,MEN,PC_LF,2006-11,2.7,
NOR,HUR,MEN,PC_LF,2006-12,2.7,
NOR,HUR,MEN,PC_LF,2007-01,3,
NOR,HUR,MEN,PC_LF,2007-02,2.8,
NOR,HUR,MEN,PC_LF,2007-03,2.7,
NOR,HUR,MEN,PC_LF,2007-04,2.8,
NOR,HUR,MEN,PC_LF,2007-05,2.6,
NOR,HUR,MEN,PC_LF,2007-06,2.5,
NOR,HUR,MEN,PC_LF,2007-07,2.9,
NOR,HUR,MEN,PC_LF,2007-08,2.7,
NOR,HUR,MEN,PC_LF,2007-09,2.5,
NOR,HUR,MEN,PC_LF,2007-10,2.9,
NOR,HUR,MEN,PC_LF,2007-11,2.5,
NOR,HUR,MEN,PC_LF,2007-12,2.4,
NOR,HUR,MEN,PC_LF,2008-01,3,
NOR,HUR,MEN,PC_LF,2008-02,2.7,
NOR,HUR,MEN,PC_LF,2008-03,2.6,
NOR,HUR,MEN,PC_LF,2008-04,2.8,
NOR,HUR,MEN,PC_LF,2008-05,2.9,
NOR,HUR,MEN,PC_LF,2008-06,3.1,
NOR,HUR,MEN,PC_LF,2008-07,3.1,
NOR,HUR,MEN,PC_LF,2008-08,3,
NOR,HUR,MEN,PC_LF,2008-09,3.4,
NOR,HUR,MEN,PC_LF,2008-10,3.4,
NOR,HUR,MEN,PC_LF,2008-11,3.1,
NOR,HUR,MEN,PC_LF,2008-12,3.5,
NOR,HUR,MEN,PC_LF,2009-01,3.5,
NOR,HUR,MEN,PC_LF,2009-02,3.7,
NOR,HUR,MEN,PC_LF,2009-03,3.6,
NOR,HUR,MEN,PC_LF,2009-04,4,
NOR,HUR,MEN,PC_LF,2009-05,4,
NOR,HUR,MEN,PC_LF,2009-06,3.9,
NOR,HUR,MEN,PC_LF,2009-07,3.6,
NOR,HUR,MEN,PC_LF,2009-08,4,
NOR,HUR,MEN,PC_LF,2009-09,3.7,
NOR,HUR,MEN,PC_LF,2009-10,3.8,
NOR,HUR,MEN,PC_LF,2009-11,4.1,
NOR,HUR,MEN,PC_LF,2009-12,3.7,
NOR,HUR,MEN,PC_LF,2010-01,4.3,
NOR,HUR,MEN,PC_LF,2010-02,4.4,
NOR,HUR,MEN,PC_LF,2010-03,5.1,
NOR,HUR,MEN,PC_LF,2010-04,4.4,
NOR,HUR,MEN,PC_LF,2010-05,4.5,
NOR,HUR,MEN,PC_LF,2010-06,4.8,
NOR,HUR,MEN,PC_LF,2010-07,4.1,
NOR,HUR,MEN,PC_LF,2010-08,4.3,
NOR,HUR,MEN,PC_LF,2010-09,4.5,
NOR,HUR,MEN,PC_LF,2010-10,4.3,
NOR,HUR,MEN,PC_LF,2010-11,3.7,
NOR,HUR,MEN,PC_LF,2010-12,4.5,
NOR,HUR,MEN,PC_LF,2011-01,3.5,
NOR,HUR,MEN,PC_LF,2011-02,3.6,
NOR,HUR,MEN,PC_LF,2011-03,3.9,
NOR,HUR,MEN,PC_LF,2011-04,3.9,
NOR,HUR,MEN,PC_LF,2011-05,3.6,
NOR,HUR,MEN,PC_LF,2011-06,3.7,
NOR,HUR,MEN,PC_LF,2011-07,3.5,
NOR,HUR,MEN,PC_LF,2011-08,3.9,
NOR,HUR,MEN,PC_LF,2011-09,3.6,
NOR,HUR,MEN,PC_LF,2011-10,4.1,
NOR,HUR,MEN,PC_LF,2011-11,3.7,
NOR,HUR,MEN,PC_LF,2011-12,3.9,
NOR,HUR,MEN,PC_LF,2012-01,4.3,
NOR,HUR,MEN,PC_LF,2012-02,4.2,
NOR,HUR,MEN,PC_LF,2012-03,3.4,
NOR,HUR,MEN,PC_LF,2012-04,4,
NOR,HUR,MEN,PC_LF,2012-05,3.9,
NOR,HUR,MEN,PC_LF,2012-06,3.6,
NOR,HUR,MEN,PC_LF,2012-07,3.7,
NOR,HUR,MEN,PC_LF,2012-08,3.6,
NOR,HUR,MEN,PC_LF,2012-09,3.6,
NOR,HUR,MEN,PC_LF,2012-10,4.1,
NOR,HUR,MEN,PC_LF,2012-11,3.7,
NOR,HUR,MEN,PC_LF,2012-12,4,
NOR,HUR,MEN,PC_LF,2013-01,4.1,
NOR,HUR,MEN,PC_LF,2013-02,4.3,
NOR,HUR,MEN,PC_LF,2013-03,4.4,
NOR,HUR,MEN,PC_LF,2013-04,4.4,
NOR,HUR,MEN,PC_LF,2013-05,4.1,
NOR,HUR,MEN,PC_LF,2013-06,3.9,
NOR,HUR,MEN,PC_LF,2013-07,3.9,
NOR,HUR,MEN,PC_LF,2013-08,4.5,
NOR,HUR,MEN,PC_LF,2013-09,4.1,
NOR,HUR,MEN,PC_LF,2013-10,3.7,
NOR,HUR,MEN,PC_LF,2013-11,3.9,
NOR,HUR,MEN,PC_LF,2013-12,4.4,
NOR,HUR,MEN,PC_LF,2014-01,4.1,
NOR,HUR,MEN,PC_LF,2014-02,3.3,
NOR,HUR,MEN,PC_LF,2014-03,4.1,
NOR,HUR,MEN,PC_LF,2014-04,3.7,
NOR,HUR,MEN,PC_LF,2014-05,3.3,
NOR,HUR,MEN,PC_LF,2014-06,3.4,
NOR,HUR,MEN,PC_LF,2014-07,4.3,
NOR,HUR,MEN,PC_LF,2014-08,3.7,
NOR,HUR,MEN,PC_LF,2014-09,4.3,
NOR,HUR,MEN,PC_LF,2014-10,4.2,
NOR,HUR,MEN,PC_LF,2014-11,4,
NOR,HUR,MEN,PC_LF,2014-12,4.1,
NOR,HUR,MEN,PC_LF,2015-01,4.6,
NOR,HUR,MEN,PC_LF,2015-02,5,
NOR,HUR,MEN,PC_LF,2015-03,5,
NOR,HUR,MEN,PC_LF,2015-04,4.9,
NOR,HUR,MEN,PC_LF,2015-05,4.6,
NOR,HUR,MEN,PC_LF,2015-06,5,
NOR,HUR,MEN,PC_LF,2015-07,5.7,
NOR,HUR,MEN,PC_LF,2015-08,4.6,
NOR,HUR,MEN,PC_LF,2015-09,5.3,
NOR,HUR,MEN,PC_LF,2015-10,5.5,
NOR,HUR,MEN,PC_LF,2015-11,4.8,
NOR,HUR,MEN,PC_LF,2015-12,5.8,
NOR,HUR,MEN,PC_LF,2016-01,5.6,
NOR,HUR,MEN,PC_LF,2016-02,6.3,
NOR,HUR,MEN,PC_LF,2016-03,5.7,
NOR,HUR,MEN,PC_LF,2016-04,5.6,
NOR,HUR,MEN,PC_LF,2016-05,5.6,
NOR,HUR,MEN,PC_LF,2016-06,5.2,
NOR,HUR,MEN,PC_LF,2016-07,5.6,
NOR,HUR,MEN,PC_LF,2016-08,5.9,
NOR,HUR,MEN,PC_LF,2016-09,5.4,
NOR,HUR,MEN,PC_LF,2016-10,5.4,
NOR,HUR,MEN,PC_LF,2016-11,5.1,
NOR,HUR,MEN,PC_LF,2016-12,4.6,
NOR,HUR,MEN,PC_LF,2017-01,4.5,
NOR,HUR,MEN,PC_LF,2017-02,4.9,
NOR,HUR,MEN,PC_LF,2017-03,5.3,
NOR,HUR,MEN,PC_LF,2017-04,5,
NOR,HUR,MEN,PC_LF,2017-05,4.9,
NOR,HUR,MEN,PC_LF,2017-06,4.7,
NOR,HUR,MEN,PC_LF,2017-07,4.5,
NOR,HUR,MEN,PC_LF,2017-08,4.7,
NOR,HUR,MEN,PC_LF,2017-09,4.6,
NOR,HUR,MEN,PC_LF,2017-10,4.4,
NOR,HUR,MEN,PC_LF,2017-11,4.2,
NOR,HUR,MEN,PC_LF,2017-12,4.9,
NOR,HUR,MEN,PC_LF,2018-01,4.4,
NOR,HUR,MEN,PC_LF,2018-02,4.3,
NOR,HUR,MEN,PC_LF,2018-03,4.7,
NOR,HUR,MEN,PC_LF,2018-04,4.5,
NOR,HUR,MEN,PC_LF,2018-05,3.7,
NOR,HUR,MEN,PC_LF,2018-06,4.4,
NOR,HUR,MEN,PC_LF,2018-07,4.3,
NOR,HUR,MEN,PC_LF,2018-08,4.2,
NOR,HUR,MEN,PC_LF,2018-09,4.5,
NOR,HUR,MEN,PC_LF,2018-10,4.1,
NOR,HUR,MEN,PC_LF,2018-11,3.7,
NOR,HUR,MEN,PC_LF,2018-12,3.7,
NOR,HUR,MEN,PC_LF,2019-01,4,
NOR,HUR,MEN,PC_LF,2019-02,4.4,
NOR,HUR,MEN,PC_LF,2019-03,3.8,
NOR,HUR,MEN,PC_LF,2019-04,3.3,
NOR,HUR,MEN,PC_LF,2019-05,3.5,
NOR,HUR,MEN,PC_LF,2019-06,4,
NOR,HUR,MEN,PC_LF,2019-07,4.1,
NOR,HUR,MEN,PC_LF,2019-08,4.7,
NOR,HUR,MEN,PC_LF,2019-09,3.9,
NOR,HUR,MEN,PC_LF,2019-10,4.7,
NOR,HUR,MEN,PC_LF,2019-11,4.1,
NOR,HUR,MEN,PC_LF,2019-12,4.3,
NOR,HUR,MEN,PC_LF,2020-01,4.5,
NOR,HUR,MEN,PC_LF,2020-02,3.8,
NOR,HUR,MEN,PC_LF,2020-03,3.5,
NOR,HUR,MEN,PC_LF,2020-04,4.2,
NOR,HUR,MEN,PC_LF,2020-05,5,
NOR,HUR,MEN,PC_LF,2020-06,4.9,
NOR,HUR,MEN,PC_LF,2020-07,6.6,
NOR,HUR,MEN,PC_LF,2020-08,5.5,
NOR,HUR,MEN,PC_LF,2020-09,5.4,
NOR,HUR,MEN,PC_LF,2020-10,5.7,
NOR,HUR,MEN,PC_LF,2020-11,5.5,
NOR,HUR,MEN,PC_LF,2020-12,5.1,
NOR,HUR,MEN,PC_LF,2021-01,5.6,
NOR,HUR,MEN,PC_LF,2021-02,6.1,
NOR,HUR,MEN,PC_LF,2021-03,4.3,
NOR,HUR,MEN,PC_LF,2021-04,5,
NOR,HUR,MEN,PC_LF,2021-05,6.1,
NOR,HUR,MEN,PC_LF,2021-06,4.1,
NOR,HUR,MEN,PC_LF,2021-07,5.2,
NOR,HUR,MEN,PC_LF,2021-08,4.8,
NOR,HUR,MEN,PC_LF,2021-09,3.6,
NOR,HUR,MEN,PC_LF,2021-10,4,
NOR,HUR,MEN,PC_LF,2021-11,3.9,
NOR,HUR,MEN,PC_LF,2021-12,3.4,
NOR,HUR,MEN,PC_LF,2022-01,3.7,
NOR,HUR,MEN,PC_LF,2022-02,3.6,
NOR,HUR,MEN,PC_LF,2022-03,3.4,
NOR,HUR,MEN,PC_LF,2022-04,2.8,
NOR,HUR,MEN,PC_LF,2022-05,4,
NOR,HUR,MEN,PC_LF,2022-06,3.2,
NOR,HUR,MEN,PC_LF,2022-07,2.9,
NOR,HUR,MEN,PC_LF,2022-08,3.8,
NOR,HUR,MEN,PC_LF,2022-09,3.6,
NOR,HUR,MEN,PC_LF,2022-10,3.4,
NOR,HUR,WOMEN,PC_LF,1989-01,5.1,
NOR,HUR,WOMEN,PC_LF,1989-02,5.1,
NOR,HUR,WOMEN,PC_LF,1989-03,5,
NOR,HUR,WOMEN,PC_LF,1989-04,5,
NOR,HUR,WOMEN,PC_LF,1989-05,5.2,
NOR,HUR,WOMEN,PC_LF,1989-06,5.1,
NOR,HUR,WOMEN,PC_LF,1989-07,4.7,
NOR,HUR,WOMEN,PC_LF,1989-08,4.7,
NOR,HUR,WOMEN,PC_LF,1989-09,5,
NOR,HUR,WOMEN,PC_LF,1989-10,5.5,
NOR,HUR,WOMEN,PC_LF,1989-11,5.6,
NOR,HUR,WOMEN,PC_LF,1989-12,5.5,
NOR,HUR,WOMEN,PC_LF,1990-01,5.7,
NOR,HUR,WOMEN,PC_LF,1990-02,5.6,
NOR,HUR,WOMEN,PC_LF,1990-03,5.3,
NOR,HUR,WOMEN,PC_LF,1990-04,5.1,
NOR,HUR,WOMEN,PC_LF,1990-05,5.1,
NOR,HUR,WOMEN,PC_LF,1990-06,5.5,
NOR,HUR,WOMEN,PC_LF,1990-07,5.3,
NOR,HUR,WOMEN,PC_LF,1990-08,5.1,
NOR,HUR,WOMEN,PC_LF,1990-09,5,
NOR,HUR,WOMEN,PC_LF,1990-10,5.3,
NOR,HUR,WOMEN,PC_LF,1990-11,5.5,
NOR,HUR,WOMEN,PC_LF,1990-12,5.5,
NOR,HUR,WOMEN,PC_LF,1991-01,5.5,
NOR,HUR,WOMEN,PC_LF,1991-02,5.4,
NOR,HUR,WOMEN,PC_LF,1991-03,5.4,
NOR,HUR,WOMEN,PC_LF,1991-04,5.3,
NOR,HUR,WOMEN,PC_LF,1991-05,5.4,
NOR,HUR,WOMEN,PC_LF,1991-06,5.4,
NOR,HUR,WOMEN,PC_LF,1991-07,5.5,
NOR,HUR,WOMEN,PC_LF,1991-08,5.4,
NOR,HUR,WOMEN,PC_LF,1991-09,5.3,
NOR,HUR,WOMEN,PC_LF,1991-10,5.6,
NOR,HUR,WOMEN,PC_LF,1991-11,6,
NOR,HUR,WOMEN,PC_LF,1991-12,6,
NOR,HUR,WOMEN,PC_LF,1992-01,5.5,
NOR,HUR,WOMEN,PC_LF,1992-02,5.5,
NOR,HUR,WOMEN,PC_LF,1992-03,5.3,
NOR,HUR,WOMEN,PC_LF,1992-04,5.9,
NOR,HUR,WOMEN,PC_LF,1992-05,5.8,
NOR,HUR,WOMEN,PC_LF,1992-06,5.9,
NOR,HUR,WOMEN,PC_LF,1992-07,5.8,
NOR,HUR,WOMEN,PC_LF,1992-08,5.9,
NOR,HUR,WOMEN,PC_LF,1992-09,5.9,
NOR,HUR,WOMEN,PC_LF,1992-10,5.8,
NOR,HUR,WOMEN,PC_LF,1992-11,5.7,
NOR,HUR,WOMEN,PC_LF,1992-12,5.5,
NOR,HUR,WOMEN,PC_LF,1993-01,5.6,
NOR,HUR,WOMEN,PC_LF,1993-02,5.6,
NOR,HUR,WOMEN,PC_LF,1993-03,5.8,
NOR,HUR,WOMEN,PC_LF,1993-04,5.6,
NOR,HUR,WOMEN,PC_LF,1993-05,5.6,
NOR,HUR,WOMEN,PC_LF,1993-06,5.6,
NOR,HUR,WOMEN,PC_LF,1993-07,5.8,
NOR,HUR,WOMEN,PC_LF,1993-08,5.9,
NOR,HUR,WOMEN,PC_LF,1993-09,6.1,
NOR,HUR,WOMEN,PC_LF,1993-10,6.1,
NOR,HUR,WOMEN,PC_LF,1993-11,5.8,
NOR,HUR,WOMEN,PC_LF,1993-12,5.4,
NOR,HUR,WOMEN,PC_LF,1994-01,5.1,
NOR,HUR,WOMEN,PC_LF,1994-02,5,
NOR,HUR,WOMEN,PC_LF,1994-03,4.8,
NOR,HUR,WOMEN,PC_LF,1994-04,5,
NOR,HUR,WOMEN,PC_LF,1994-05,5.3,
NOR,HUR,WOMEN,PC_LF,1994-06,5.5,
NOR,HUR,WOMEN,PC_LF,1994-07,5.6,
NOR,HUR,WOMEN,PC_LF,1994-08,5.4,
NOR,HUR,WOMEN,PC_LF,1994-09,5.4,
NOR,HUR,WOMEN,PC_LF,1994-10,5.4,
NOR,HUR,WOMEN,PC_LF,1994-11,5.4,
NOR,HUR,WOMEN,PC_LF,1994-12,5.6,
NOR,HUR,WOMEN,PC_LF,1995-01,5.6,
NOR,HUR,WOMEN,PC_LF,1995-02,5.8,
NOR,HUR,WOMEN,PC_LF,1995-03,5.7,
NOR,HUR,WOMEN,PC_LF,1995-04,5.5,
NOR,HUR,WOMEN,PC_LF,1995-05,5.3,
NOR,HUR,WOMEN,PC_LF,1995-06,5,
NOR,HUR,WOMEN,PC_LF,1995-07,4.9,
NOR,HUR,WOMEN,PC_LF,1995-08,4.9,
NOR,HUR,WOMEN,PC_LF,1995-09,4.8,
NOR,HUR,WOMEN,PC_LF,1995-10,4.8,
NOR,HUR,WOMEN,PC_LF,1995-11,4.6,B
NOR,HUR,WOMEN,PC_LF,1995-12,4.7,
NOR,HUR,WOMEN,PC_LF,1996-01,4.6,
NOR,HUR,WOMEN,PC_LF,1996-02,5,
NOR,HUR,WOMEN,PC_LF,1996-03,5.2,
NOR,HUR,WOMEN,PC_LF,1996-04,5,
NOR,HUR,WOMEN,PC_LF,1996-05,4.8,
NOR,HUR,WOMEN,PC_LF,1996-06,4.7,
NOR,HUR,WOMEN,PC_LF,1996-07,4.9,
NOR,HUR,WOMEN,PC_LF,1996-08,4.8,
NOR,HUR,WOMEN,PC_LF,1996-09,4.7,
NOR,HUR,WOMEN,PC_LF,1996-10,4.6,
NOR,HUR,WOMEN,PC_LF,1996-11,4.8,
NOR,HUR,WOMEN,PC_LF,1996-12,4.9,
NOR,HUR,WOMEN,PC_LF,1997-01,4.8,B
NOR,HUR,WOMEN,PC_LF,1997-02,4.1,
NOR,HUR,WOMEN,PC_LF,1997-03,4.1,
NOR,HUR,WOMEN,PC_LF,1997-04,4.3,
NOR,HUR,WOMEN,PC_LF,1997-05,4.6,
NOR,HUR,WOMEN,PC_LF,1997-06,4.4,
NOR,HUR,WOMEN,PC_LF,1997-07,4.3,
NOR,HUR,WOMEN,PC_LF,1997-08,4.1,
NOR,HUR,WOMEN,PC_LF,1997-09,3.9,
NOR,HUR,WOMEN,PC_LF,1997-10,3.6,
NOR,HUR,WOMEN,PC_LF,1997-11,3.5,
NOR,HUR,WOMEN,PC_LF,1997-12,3.4,
NOR,HUR,WOMEN,PC_LF,1998-01,3.3,
NOR,HUR,WOMEN,PC_LF,1998-02,3.2,
NOR,HUR,WOMEN,PC_LF,1998-03,3.3,
NOR,HUR,WOMEN,PC_LF,1998-04,3.5,
NOR,HUR,WOMEN,PC_LF,1998-05,3.4,
NOR,HUR,WOMEN,PC_LF,1998-06,3.5,
NOR,HUR,WOMEN,PC_LF,1998-07,3.4,
NOR,HUR,WOMEN,PC_LF,1998-08,3.3,
NOR,HUR,WOMEN,PC_LF,1998-09,2.9,
NOR,HUR,WOMEN,PC_LF,1998-10,2.8,
NOR,HUR,WOMEN,PC_LF,1998-11,2.8,
NOR,HUR,WOMEN,PC_LF,1998-12,2.7,
NOR,HUR,WOMEN,PC_LF,1999-01,2.6,
NOR,HUR,WOMEN,PC_LF,1999-02,2.6,
NOR,HUR,WOMEN,PC_LF,1999-03,2.8,
NOR,HUR,WOMEN,PC_LF,1999-04,2.8,
NOR,HUR,WOMEN,PC_LF,1999-05,2.9,
NOR,HUR,WOMEN,PC_LF,1999-06,2.8,
NOR,HUR,WOMEN,PC_LF,1999-07,2.8,
NOR,HUR,WOMEN,PC_LF,1999-08,3,
NOR,HUR,WOMEN,PC_LF,1999-09,3.2,
NOR,HUR,WOMEN,PC_LF,1999-10,3.2,
NOR,HUR,WOMEN,PC_LF,1999-11,3,
NOR,HUR,WOMEN,PC_LF,1999-12,3.1,
NOR,HUR,WOMEN,PC_LF,2000-01,3.1,
NOR,HUR,WOMEN,PC_LF,2000-02,3.1,
NOR,HUR,WOMEN,PC_LF,2000-03,3,
NOR,HUR,WOMEN,PC_LF,2000-04,2.9,
NOR,HUR,WOMEN,PC_LF,2000-05,2.6,
NOR,HUR,WOMEN,PC_LF,2000-06,2.8,
NOR,HUR,WOMEN,PC_LF,2000-07,3.2,
NOR,HUR,WOMEN,PC_LF,2000-08,3.5,
NOR,HUR,WOMEN,PC_LF,2000-09,3.3,
NOR,HUR,WOMEN,PC_LF,2000-10,3.1,
NOR,HUR,WOMEN,PC_LF,2000-11,3.1,
NOR,HUR,WOMEN,PC_LF,2000-12,3.2,
NOR,HUR,WOMEN,PC_LF,2001-01,3.2,
NOR,HUR,WOMEN,PC_LF,2001-02,3.1,
NOR,HUR,WOMEN,PC_LF,2001-03,3,
NOR,HUR,WOMEN,PC_LF,2001-04,3,
NOR,HUR,WOMEN,PC_LF,2001-05,3,
NOR,HUR,WOMEN,PC_LF,2001-06,3.3,
NOR,HUR,WOMEN,PC_LF,2001-07,3.5,
NOR,HUR,WOMEN,PC_LF,2001-08,3.6,
NOR,HUR,WOMEN,PC_LF,2001-09,3.6,
NOR,HUR,WOMEN,PC_LF,2001-10,3.7,
NOR,HUR,WOMEN,PC_LF,2001-11,3.5,
NOR,HUR,WOMEN,PC_LF,2001-12,3.5,
NOR,HUR,WOMEN,PC_LF,2002-01,3.4,
NOR,HUR,WOMEN,PC_LF,2002-02,3.5,
NOR,HUR,WOMEN,PC_LF,2002-03,3.5,
NOR,HUR,WOMEN,PC_LF,2002-04,3.6,
NOR,HUR,WOMEN,PC_LF,2002-05,3.6,
NOR,HUR,WOMEN,PC_LF,2002-06,3.4,
NOR,HUR,WOMEN,PC_LF,2002-07,3.4,
NOR,HUR,WOMEN,PC_LF,2002-08,3.5,
NOR,HUR,WOMEN,PC_LF,2002-09,3.6,
NOR,HUR,WOMEN,PC_LF,2002-10,3.5,
NOR,HUR,WOMEN,PC_LF,2002-11,3.5,
NOR,HUR,WOMEN,PC_LF,2002-12,3.5,
NOR,HUR,WOMEN,PC_LF,2003-01,3.7,
NOR,HUR,WOMEN,PC_LF,2003-02,3.8,
NOR,HUR,WOMEN,PC_LF,2003-03,3.8,
NOR,HUR,WOMEN,PC_LF,2003-04,3.9,
NOR,HUR,WOMEN,PC_LF,2003-05,3.8,
NOR,HUR,WOMEN,PC_LF,2003-06,3.9,
NOR,HUR,WOMEN,PC_LF,2003-07,3.9,
NOR,HUR,WOMEN,PC_LF,2003-08,4,
NOR,HUR,WOMEN,PC_LF,2003-09,4,
NOR,HUR,WOMEN,PC_LF,2003-10,3.9,
NOR,HUR,WOMEN,PC_LF,2003-11,3.9,
NOR,HUR,WOMEN,PC_LF,2003-12,3.9,
NOR,HUR,WOMEN,PC_LF,2004-01,3.7,
NOR,HUR,WOMEN,PC_LF,2004-02,3.7,
NOR,HUR,WOMEN,PC_LF,2004-03,3.6,
NOR,HUR,WOMEN,PC_LF,2004-04,3.7,
NOR,HUR,WOMEN,PC_LF,2004-05,3.8,
NOR,HUR,WOMEN,PC_LF,2004-06,3.9,
NOR,HUR,WOMEN,PC_LF,2004-07,4,
NOR,HUR,WOMEN,PC_LF,2004-08,4.3,
NOR,HUR,WOMEN,PC_LF,2004-09,4.1,
NOR,HUR,WOMEN,PC_LF,2004-10,4,
NOR,HUR,WOMEN,PC_LF,2004-11,3.9,
NOR,HUR,WOMEN,PC_LF,2004-12,4,
NOR,HUR,WOMEN,PC_LF,2005-01,4.1,
NOR,HUR,WOMEN,PC_LF,2005-02,4.2,
NOR,HUR,WOMEN,PC_LF,2005-03,4.3,
NOR,HUR,WOMEN,PC_LF,2005-04,4.4,
NOR,HUR,WOMEN,PC_LF,2005-05,4.4,
NOR,HUR,WOMEN,PC_LF,2005-06,4.4,
NOR,HUR,WOMEN,PC_LF,2005-07,4.6,
NOR,HUR,WOMEN,PC_LF,2005-08,4.6,
NOR,HUR,WOMEN,PC_LF,2005-09,4.4,
NOR,HUR,WOMEN,PC_LF,2005-10,4.3,
NOR,HUR,WOMEN,PC_LF,2005-11,4.2,
NOR,HUR,WOMEN,PC_LF,2005-12,4.1,B
NOR,HUR,WOMEN,PC_LF,2006-01,4.3,
NOR,HUR,WOMEN,PC_LF,2006-02,4.3,
